home_team,away_team,venue_country,ensemble_lambda_home,ensemble_lambda_away,grp_win_home,grp_draw,grp_win_away,ko_win_90_home_pct,ko_win_120_home_pct,ko_win_pen_home_pct,ko_win_90_away_pct,ko_win_120_away_pct,ko_win_pen_away_pct,ko_win_home,ko_win_away,top_scorelines_json
Haiti,Germany,Neutral,0.816,2.789,7.0,13.9,79.1,7.3,1.2,1.4,79.1,6.1,4.8,9.9,90.0,"[{""score"": ""0 - 2"", ""pct"": 11.03}, {""score"": ""0 - 3"", ""pct"": 9.54}, {""score"": ""1 - 3"", ""pct"": 8.23}]"
Haiti,Jordan,Neutral,1.129,1.556,26.5,26.9,46.6,26.8,4.7,6.0,46.7,7.0,8.7,37.6,62.4,"[{""score"": ""1 - 1"", ""pct"": 11.91}, {""score"": ""0 - 1"", ""pct"": 10.74}, {""score"": ""1 - 2"", ""pct"": 9.25}]"
Haiti,Brazil,Neutral,0.646,2.802,5.2,11.7,83.1,5.6,1.1,1.2,82.0,5.8,4.3,7.9,92.1,"[{""score"": ""0 - 2"", ""pct"": 12.94}, {""score"": ""0 - 3"", ""pct"": 11.76}, {""score"": ""0 - 1"", ""pct"": 9.6}]"
Haiti,Australia,Neutral,0.843,1.859,15.3,22.4,62.3,15.6,3.0,4.0,61.5,7.5,8.2,22.7,77.3,"[{""score"": ""0 - 1"", ""pct"": 12.989999999999998}, {""score"": ""0 - 2"", ""pct"": 11.700000000000001}, {""score"": ""1 - 1"", ""pct"": 9.98}]"
Haiti,Paraguay,Neutral,0.867,1.766,17.6,24.0,58.4,17.1,3.1,4.5,58.7,7.6,9.0,24.7,75.3,"[{""score"": ""0 - 1"", ""pct"": 12.770000000000001}, {""score"": ""0 - 2"", ""pct"": 11.72}, {""score"": ""1 - 1"", ""pct"": 11.1}]"
Haiti,Canada,Neutral,0.888,1.764,17.8,23.8,58.4,17.7,3.2,4.6,58.0,7.8,8.7,25.5,74.5,"[{""score"": ""0 - 1"", ""pct"": 12.46}, {""score"": ""0 - 2"", ""pct"": 11.25}, {""score"": ""1 - 1"", ""pct"": 10.48}]"
Haiti,Norway,Neutral,0.869,2.236,11.9,18.9,69.2,12.2,2.0,2.9,69.3,7.2,6.5,17.1,83.0,"[{""score"": ""0 - 2"", ""pct"": 11.0}, {""score"": ""0 - 1"", ""pct"": 10.63}, {""score"": ""1 - 2"", ""pct"": 9.8}]"
Haiti,Austria,Neutral,0.873,1.978,14.3,22.1,63.6,14.7,2.9,3.6,63.1,7.7,8.0,21.2,78.8,"[{""score"": ""0 - 1"", ""pct"": 12.479999999999999}, {""score"": ""0 - 2"", ""pct"": 10.91}, {""score"": ""1 - 1"", ""pct"": 10.059999999999999}]"
Haiti,Egypt,Neutral,0.886,1.514,21.3,27.8,51.0,20.4,3.9,6.0,52.6,7.5,9.6,30.4,69.6,"[{""score"": ""0 - 1"", ""pct"": 13.54}, {""score"": ""1 - 1"", ""pct"": 12.78}, {""score"": ""0 - 0"", ""pct"": 10.13}]"
Haiti,France,Neutral,0.661,2.613,6.0,14.6,79.4,6.7,1.0,1.3,79.6,5.9,5.6,9.0,91.0,"[{""score"": ""0 - 2"", ""pct"": 13.23}, {""score"": ""0 - 3"", ""pct"": 11.07}, {""score"": ""0 - 1"", ""pct"": 9.91}]"
