home_team,away_team,venue_country,ensemble_lambda_home,ensemble_lambda_away,grp_win_home,grp_draw,grp_win_away,ko_win_90_home_pct,ko_win_120_home_pct,ko_win_pen_home_pct,ko_win_90_away_pct,ko_win_120_away_pct,ko_win_pen_away_pct,ko_win_home,ko_win_away,top_scorelines_json
Belgium,Australia,Neutral,1.55,0.968,50.8,26.9,22.3,50.8,7.3,9.5,22.6,4.1,5.8,67.6,32.4,"[{""score"": ""1 - 0"", ""pct"": 13.34}, {""score"": ""1 - 1"", ""pct"": 12.08}, {""score"": ""2 - 1"", ""pct"": 9.76}]"
Belgium,Croatia,Neutral,1.527,1.185,44.5,26.2,29.3,44.1,7.0,8.4,29.0,5.1,6.5,59.4,40.6,"[{""score"": ""1 - 1"", ""pct"": 12.09}, {""score"": ""1 - 0"", ""pct"": 10.35}, {""score"": ""2 - 1"", ""pct"": 9.67}]"
Belgium,England,Neutral,1.074,1.478,26.3,28.0,45.8,26.7,4.7,6.3,46.6,7.0,8.7,37.7,62.3,"[{""score"": ""1 - 1"", ""pct"": 12.389999999999999}, {""score"": ""0 - 1"", ""pct"": 11.790000000000001}, {""score"": ""1 - 2"", ""pct"": 9.65}]"
Belgium,Curaçao,Neutral,3.096,0.606,86.5,9.8,3.6,86.4,4.8,3.6,4.1,0.6,0.5,94.8,5.2,"[{""score"": ""3 - 0"", ""pct"": 12.09}, {""score"": ""2 - 0"", ""pct"": 12.0}, {""score"": ""4 - 0"", ""pct"": 8.690000000000001}]"
Belgium,Ghana,Neutral,2.042,0.713,69.0,19.9,11.2,68.4,7.5,8.1,10.9,2.2,2.8,84.0,16.0,"[{""score"": ""1 - 0"", ""pct"": 13.459999999999999}, {""score"": ""2 - 0"", ""pct"": 13.34}, {""score"": ""2 - 1"", ""pct"": 9.91}]"
Belgium,France,Neutral,1.268,1.663,27.7,25.5,46.9,28.8,5.1,5.7,46.1,6.8,7.6,39.5,60.4,"[{""score"": ""1 - 1"", ""pct"": 11.200000000000001}, {""score"": ""1 - 2"", ""pct"": 9.51}, {""score"": ""0 - 1"", ""pct"": 9.35}]"
Belgium,Senegal,Neutral,1.611,1.046,50.3,26.3,23.5,50.3,7.5,9.1,23.2,4.0,5.9,66.8,33.2,"[{""score"": ""1 - 0"", ""pct"": 12.16}, {""score"": ""1 - 1"", ""pct"": 11.85}, {""score"": ""2 - 1"", ""pct"": 8.74}]"
Belgium,Algeria,Neutral,1.834,1.058,55.9,24.1,20.0,57.1,7.3,7.8,19.9,3.5,4.4,72.3,27.7,"[{""score"": ""1 - 0"", ""pct"": 10.879999999999999}, {""score"": ""1 - 1"", ""pct"": 10.780000000000001}, {""score"": ""2 - 1"", ""pct"": 10.12}]"
Belgium,Mexico,Neutral,1.394,1.114,42.6,28.1,29.3,43.8,6.4,8.8,28.2,5.4,7.5,58.9,41.1,"[{""score"": ""1 - 1"", ""pct"": 12.29}, {""score"": ""1 - 0"", ""pct"": 11.76}, {""score"": ""0 - 0"", ""pct"": 9.39}]"
Belgium,Canada,Neutral,1.744,0.945,56.1,24.9,19.0,55.4,8.0,8.6,19.8,3.5,4.7,72.0,28.0,"[{""score"": ""1 - 0"", ""pct"": 12.45}, {""score"": ""1 - 1"", ""pct"": 11.0}, {""score"": ""2 - 0"", ""pct"": 9.76}]"
