home_team,away_team,venue_country,ensemble_lambda_home,ensemble_lambda_away,grp_win_home,grp_draw,grp_win_away,ko_win_90_home_pct,ko_win_120_home_pct,ko_win_pen_home_pct,ko_win_90_away_pct,ko_win_120_away_pct,ko_win_pen_away_pct,ko_win_home,ko_win_away,top_scorelines_json
Haiti,Iraq,Neutral,1.112,1.236,32.1,29.8,38.1,31.9,5.8,8.1,38.7,6.8,8.6,45.9,54.1,"[{""score"": ""1 - 1"", ""pct"": 13.239999999999998}, {""score"": ""0 - 1"", ""pct"": 12.33}, {""score"": ""0 - 0"", ""pct"": 11.020000000000001}]"
Haiti,Japan,Neutral,0.696,2.174,9.3,18.5,72.2,9.8,1.8,2.4,71.2,7.1,7.6,14.0,86.0,"[{""score"": ""0 - 2"", ""pct"": 13.77}, {""score"": ""0 - 1"", ""pct"": 12.82}, {""score"": ""0 - 3"", ""pct"": 9.520000000000001}]"
Haiti,Czech Republic,Neutral,1.022,1.726,21.1,24.6,54.3,21.4,4.0,4.9,53.7,7.5,8.6,30.3,69.7,"[{""score"": ""0 - 1"", ""pct"": 11.690000000000001}, {""score"": ""1 - 1"", ""pct"": 11.16}, {""score"": ""1 - 2"", ""pct"": 9.65}]"
Haiti,Uruguay,Neutral,0.732,2.015,11.0,20.8,68.2,11.6,2.3,2.9,67.7,7.4,8.1,16.8,83.2,"[{""score"": ""0 - 2"", ""pct"": 13.58}, {""score"": ""0 - 1"", ""pct"": 12.85}, {""score"": ""1 - 2"", ""pct"": 9.67}]"
Haiti,Belgium,Neutral,0.752,2.441,8.4,16.1,75.5,8.2,1.6,1.8,76.1,6.5,5.8,11.6,88.4,"[{""score"": ""0 - 2"", ""pct"": 12.64}, {""score"": ""0 - 1"", ""pct"": 10.93}, {""score"": ""0 - 3"", ""pct"": 9.55}]"
Haiti,Spain,Neutral,0.552,2.984,3.4,9.6,87.0,3.5,0.7,0.7,86.3,5.0,3.8,4.9,95.1,"[{""score"": ""0 - 2"", ""pct"": 13.01}, {""score"": ""0 - 3"", ""pct"": 12.86}, {""score"": ""0 - 1"", ""pct"": 9.700000000000001}]"
Haiti,Jordan,Neutral,1.157,1.475,28.4,27.6,44.1,27.9,5.2,6.6,44.7,7.0,8.7,39.6,60.4,"[{""score"": ""1 - 1"", ""pct"": 12.15}, {""score"": ""0 - 1"", ""pct"": 10.86}, {""score"": ""1 - 2"", ""pct"": 9.08}]"
Haiti,South Korea,Neutral,0.85,1.829,15.8,23.8,60.4,15.5,3.1,4.1,60.7,7.9,8.7,22.7,77.3,"[{""score"": ""0 - 1"", ""pct"": 12.67}, {""score"": ""0 - 2"", ""pct"": 11.64}, {""score"": ""1 - 1"", ""pct"": 10.36}]"
Haiti,Germany,Neutral,0.743,2.816,6.4,13.2,80.4,6.4,1.1,1.4,81.2,5.8,4.2,8.9,91.1,"[{""score"": ""0 - 2"", ""pct"": 11.32}, {""score"": ""0 - 3"", ""pct"": 10.12}, {""score"": ""0 - 1"", ""pct"": 8.5}]"
Haiti,New Zealand,Neutral,1.18,1.183,35.3,29.2,35.5,35.5,6.4,8.8,34.7,6.3,8.3,50.7,49.3,"[{""score"": ""1 - 1"", ""pct"": 13.41}, {""score"": ""0 - 1"", ""pct"": 11.04}, {""score"": ""1 - 0"", ""pct"": 11.01}]"
Haiti,Bosnia and Herzegovina,Neutral,1.265,1.359,33.9,27.1,39.0,33.7,5.9,7.6,38.1,6.5,8.3,47.1,52.9,"[{""score"": ""1 - 1"", ""pct"": 12.34}, {""score"": ""0 - 1"", ""pct"": 9.92}, {""score"": ""1 - 0"", ""pct"": 9.32}]"
Haiti,England,Neutral,0.583,2.545,5.5,13.6,81.0,5.5,1.1,1.3,80.1,6.3,5.7,7.9,92.1,"[{""score"": ""0 - 2"", ""pct"": 14.69}, {""score"": ""0 - 1"", ""pct"": 11.75}, {""score"": ""0 - 3"", ""pct"": 11.12}]"
Haiti,Scotland,Neutral,0.902,1.773,17.5,24.6,57.8,17.9,3.8,4.3,57.7,7.4,8.8,26.1,73.9,"[{""score"": ""0 - 1"", ""pct"": 12.540000000000001}, {""score"": ""1 - 1"", ""pct"": 11.29}, {""score"": ""0 - 2"", ""pct"": 10.34}]"
Haiti,Paraguay,Neutral,0.875,1.756,17.4,24.3,58.3,17.6,3.4,4.1,58.7,7.7,8.5,25.1,74.9,"[{""score"": ""0 - 1"", ""pct"": 12.91}, {""score"": ""0 - 2"", ""pct"": 11.05}, {""score"": ""1 - 1"", ""pct"": 11.01}]"
Haiti,Canada,Neutral,0.891,1.791,17.3,23.0,59.7,17.0,3.1,4.6,59.2,7.2,8.8,24.7,75.3,"[{""score"": ""0 - 1"", ""pct"": 12.520000000000001}, {""score"": ""0 - 2"", ""pct"": 11.28}, {""score"": ""1 - 1"", ""pct"": 10.48}]"
Haiti,Ivory Coast,Neutral,0.84,1.69,17.5,24.0,58.5,17.8,3.4,4.6,57.5,7.2,9.6,25.7,74.3,"[{""score"": ""0 - 1"", ""pct"": 14.05}, {""score"": ""0 - 2"", ""pct"": 11.63}, {""score"": ""1 - 1"", ""pct"": 10.47}]"
Haiti,Tunisia,Neutral,1.114,1.382,29.6,27.6,42.9,29.0,5.4,7.0,43.1,6.3,9.1,41.5,58.5,"[{""score"": ""1 - 1"", ""pct"": 12.32}, {""score"": ""0 - 1"", ""pct"": 11.360000000000001}, {""score"": ""1 - 0"", ""pct"": 9.19}]"
Haiti,Netherlands,Neutral,0.721,2.597,7.4,14.2,78.4,7.0,1.3,1.6,78.1,6.5,5.5,9.9,90.1,"[{""score"": ""0 - 2"", ""pct"": 12.33}, {""score"": ""0 - 3"", ""pct"": 10.549999999999999}, {""score"": ""0 - 1"", ""pct"": 10.02}]"
Haiti,France,Neutral,0.617,2.7,5.2,12.8,82.0,5.3,0.9,1.1,81.4,6.2,5.1,7.3,92.7,"[{""score"": ""0 - 2"", ""pct"": 13.71}, {""score"": ""0 - 3"", ""pct"": 11.28}, {""score"": ""0 - 1"", ""pct"": 10.76}]"
Haiti,Senegal,Neutral,0.859,1.861,15.5,22.2,62.2,16.2,3.2,4.0,61.0,6.9,8.6,23.5,76.5,"[{""score"": ""0 - 1"", ""pct"": 12.989999999999998}, {""score"": ""0 - 2"", ""pct"": 11.87}, {""score"": ""1 - 1"", ""pct"": 10.4}]"
Haiti,South Africa,Neutral,1.114,1.267,31.2,29.2,39.5,31.3,5.5,8.4,39.1,6.3,9.4,45.2,54.8,"[{""score"": ""1 - 1"", ""pct"": 13.13}, {""score"": ""0 - 1"", ""pct"": 11.73}, {""score"": ""0 - 0"", ""pct"": 10.530000000000001}]"
