home_team,away_team,venue_country,ensemble_lambda_home,ensemble_lambda_away,grp_win_home,grp_draw,grp_win_away,ko_win_90_home_pct,ko_win_120_home_pct,ko_win_pen_home_pct,ko_win_90_away_pct,ko_win_120_away_pct,ko_win_pen_away_pct,ko_win_home,ko_win_away,top_scorelines_json
Morocco,Brazil,Neutral,1.204,1.496,30.1,26.5,43.4,29.6,5.2,6.6,44.2,6.3,8.2,41.3,58.7,"[{""score"": ""1 - 1"", ""pct"": 11.709999999999999}, {""score"": ""0 - 1"", ""pct"": 10.35}, {""score"": ""1 - 2"", ""pct"": 9.030000000000001}]"
Morocco,Uruguay,Neutral,1.451,1.249,41.3,27.6,31.1,41.1,7.0,8.1,31.4,5.6,6.8,56.2,43.8,"[{""score"": ""1 - 1"", ""pct"": 12.23}, {""score"": ""1 - 0"", ""pct"": 9.82}, {""score"": ""2 - 1"", ""pct"": 8.67}]"
Morocco,Australia,Neutral,1.529,1.171,45.5,26.6,27.9,45.1,6.8,8.1,28.8,5.0,6.2,60.0,40.0,"[{""score"": ""1 - 1"", ""pct"": 12.559999999999999}, {""score"": ""1 - 0"", ""pct"": 10.209999999999999}, {""score"": ""2 - 1"", ""pct"": 9.76}]"
Morocco,South Korea,Neutral,1.613,1.087,47.8,26.7,25.4,48.7,7.5,8.5,25.4,4.2,5.8,64.6,35.4,"[{""score"": ""1 - 1"", ""pct"": 12.34}, {""score"": ""1 - 0"", ""pct"": 11.09}, {""score"": ""2 - 1"", ""pct"": 9.370000000000001}]"
Morocco,Czech Republic,Neutral,1.996,0.704,68.2,20.9,10.9,67.6,7.7,8.5,11.4,2.0,2.8,83.8,16.2,"[{""score"": ""1 - 0"", ""pct"": 14.02}, {""score"": ""2 - 0"", ""pct"": 13.43}, {""score"": ""2 - 1"", ""pct"": 9.56}]"
Egypt,Curaçao,Neutral,1.827,0.873,60.1,23.8,16.1,60.1,7.3,8.2,17.0,3.1,4.3,75.6,24.4,"[{""score"": ""1 - 0"", ""pct"": 12.43}, {""score"": ""2 - 0"", ""pct"": 11.129999999999999}, {""score"": ""1 - 1"", ""pct"": 10.57}]"
Egypt,Jordan,Neutral,1.281,1.419,33.0,27.4,39.6,32.7,5.9,6.8,39.8,6.7,8.2,45.4,54.6,"[{""score"": ""1 - 1"", ""pct"": 12.64}, {""score"": ""0 - 1"", ""pct"": 9.6}, {""score"": ""1 - 0"", ""pct"": 8.67}]"
Egypt,Qatar,Neutral,1.951,0.749,66.1,21.7,12.2,66.0,7.3,8.5,12.4,2.5,3.3,81.9,18.1,"[{""score"": ""1 - 0"", ""pct"": 13.59}, {""score"": ""2 - 0"", ""pct"": 12.19}, {""score"": ""2 - 1"", ""pct"": 9.74}]"
Egypt,Morocco,Neutral,0.798,1.902,13.9,21.5,64.6,14.3,2.9,3.3,63.3,7.3,8.9,20.5,79.5,"[{""score"": ""0 - 1"", ""pct"": 13.750000000000002}, {""score"": ""0 - 2"", ""pct"": 12.31}, {""score"": ""1 - 2"", ""pct"": 10.03}]"
Egypt,Senegal,Neutral,1.011,1.689,22.2,25.1,52.7,21.3,4.2,5.1,53.2,6.9,9.2,30.6,69.4,"[{""score"": ""0 - 1"", ""pct"": 11.799999999999999}, {""score"": ""1 - 1"", ""pct"": 10.97}, {""score"": ""0 - 2"", ""pct"": 9.76}]"
